Unit:(mV)
                     CH1         CH2
Frequency              ?  98.106 kHz
00001              -0.20    -6400.00
00002              -0.60    -6400.00
00003               1.00    -6400.00
00004              -0.40    -6400.00
00005              -1.00    -6400.00
00006               0.60    -6400.00
00007              -0.60    -6400.00
00008              -0.60    -6400.00
00009               0.60    -6400.00
00010              -0.40    -7200.00
00011              -0.20    -6400.00
00012               0.20    -7200.00
00013              -1.00    -7200.00
00014              -0.40    -7200.00
00015               0.20    -7200.00
00016              -0.60    -6400.00
00017              -0.40    -7200.00
00018               0.20    -7200.00
00019              -0.60    -6400.00
00020               0.20    -7200.00
00021               0.40    -7200.00
00022              -0.40    -7200.00
00023              -0.40    -7200.00
00024              -0.20    -7200.00
00025              -0.40    -7200.00
00026              -0.40    -7200.00
00027              -0.40    -7200.00
00028              -0.40    -7200.00
00029               0.40    -7200.00
00030              -0.20    -8000.00
00031              -0.40    -8000.00
00032               0.00    -8000.00
00033              -0.60    -7200.00
00034              -0.20    -8000.00
00035               0.20    -8000.00
00036              -0.40    -8000.00
00037              -0.20    -8000.00
00038               0.20    -8000.00
00039              -0.20    -8000.00
00040              -0.20    -8000.00
00041              -0.60    -8000.00
00042              -0.20    -8000.00
00043              -0.20    -8000.00
00044              -0.40    -8000.00
00045              -0.40    -8000.00
00046               0.00    -8000.00
00047               0.00    -8000.00
00048               0.20    -8000.00
00049               0.40    -8000.00
00050               0.40    -8000.00
00051              -0.40    -8800.00
00052               0.20    -8000.00
00053               0.20    -8000.00
00054              -0.40    -8000.00
00055               0.20    -8000.00
00056               0.40    -8800.00
00057              -0.40    -8000.00
00058               0.20    -8800.00
00059              -0.40    -8000.00
00060               0.20    -8000.00
00061               0.40    -8800.00
00062              -0.20    -8800.00
00063               0.20    -9600.00
00064               0.20    -8800.00
00065               0.20    -9600.00
00066               0.40    -8800.00
00067               0.40    -8800.00
00068               0.20    -9600.00
00069               0.00    -9600.00
00070               0.20    -8800.00
00071               0.20    -9600.00
00072              -0.20    -8800.00
00073              -0.20    -8800.00
00074               0.20    -8800.00
00075               0.20    -9600.00
00076               0.40    -9600.00
00077               0.20    -8800.00
00078               0.20    -8800.00
00079               0.20    -9600.00
00080               0.40    -9600.00
00081               0.20    -8800.00
00082              -0.20    -9600.00
00083               0.40    -9600.00
00084               0.00    -9600.00
00085              -0.40    -9600.00
00086               0.40    -9600.00
00087              -0.40    -9600.00
00088               0.20    -9600.00
00089               0.60    -9600.00
00090               0.40    -9600.00
00091              -0.40    -9600.00
00092               0.80    -9600.00
00093              -0.20    -9600.00
00094               0.60    -9600.00
00095               0.20   -10400.00
00096              -0.20    -9600.00
00097               0.60    -9600.00
00098               0.20   -10400.00
00099               0.40    -9600.00
00100               1.20    -9600.00
00101              -0.40   -10400.00
00102              -0.20    -9600.00
00103               1.00    -9600.00
00104              -0.20    -9600.00
00105               1.00    -9600.00
00106               1.40   -10400.00
00107               0.20   -10400.00
00108               0.40   -10400.00
00109               0.60    -9600.00
00110              -0.20   -10400.00
00111               1.00    -9600.00
00112               1.00   -10400.00
00113               0.20   -10400.00
00114               1.00    -9600.00
00115               0.40   -10400.00
00116               0.20   -10400.00
00117               1.80   -10400.00
00118               1.00    -9600.00
00119               0.40   -11200.00
00120               1.20    -9600.00
00121               0.60   -10400.00
00122               0.40   -10400.00
00123               2.00   -10400.00
00124               1.60   -10400.00
00125               0.80   -10400.00
00126               1.20   -10400.00
00127               0.40   -10400.00
00128               0.60   -10400.00
00129               2.00   -10400.00
00130               2.00   -10400.00
00131               1.80   -10400.00
00132               1.80   -10400.00
00133               1.20   -10400.00
00134               1.00   -10400.00
00135               1.80   -10400.00
00136               1.80   -11200.00
00137               2.00   -10400.00
00138               2.20   -10400.00
00139               1.60   -10400.00
00140               2.00    -9600.00
00141               2.20   -10400.00
00142               2.60   -10400.00
00143               2.60   -10400.00
00144               2.80   -10400.00
00145               2.00   -11200.00
00146               2.00   -10400.00
00147               2.60   -10400.00
00148               2.80   -10400.00
00149               2.80   -10400.00
00150               3.00   -10400.00
00151               3.00   -10400.00
00152               2.60   -10400.00
00153               3.00   -10400.00
00154               3.60   -10400.00
00155               3.40   -10400.00
00156               3.60   -10400.00
00157               4.20   -10400.00
00158               4.20   -10400.00
00159               4.40   -10400.00
00160               4.40   -10400.00
00161               4.20   -10400.00
00162               4.20   -10400.00
00163               4.40   -10400.00
00164               4.20    -9600.00
00165               4.20   -11200.00
00166               4.40   -10400.00
00167               4.60   -10400.00
00168               4.80    -9600.00
00169               5.00   -11200.00
00170               5.20   -10400.00
00171               5.20   -10400.00
00172               5.00   -10400.00
00173               5.20   -10400.00
00174               5.20   -10400.00
00175               5.20   -10400.00
00176               5.20   -10400.00
00177               5.80   -10400.00
00178               5.40   -10400.00
00179               5.80   -10400.00
00180               6.80    -9600.00
00181               7.00   -10400.00
00182               7.40   -10400.00
